City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,City Description,Country,Date
528,Lorengau,-2.0226,147.2712,84.7,63,100,9.17,overcast clouds,PG,2022-02-04 03:27:29
529,Markova,48.6758,24.4138,22.5,87,100,7.2,overcast clouds,UA,2022-02-04 03:24:08
530,La Poza,20.1167,-96.9667,65.32,97,100,7.45,overcast clouds,MX,2022-02-04 03:27:30
531,Matagami,49.7502,-77.6328,-27.29,75,0,0.0,clear sky,CA,2022-02-04 03:27:30
532,Cassilandia,-19.1133,-51.7342,73.18,89,100,2.24,overcast clouds,BR,2022-02-04 03:27:30
533,Littleton,39.6133,-105.0166,18.0,77,0,1.99,clear sky,US,2022-02-04 03:27:31
534,Calabozo,8.9242,-67.4293,83.93,47,29,4.74,scattered clouds,VE,2022-02-04 03:27:31
535,Walvis Bay,-22.9575,14.5053,66.09,80,4,9.28,clear sky,NA,2022-02-04 03:27:31
536,Svetlogorsk,52.6333,29.7333,4.51,99,78,4.34,broken clouds,BY,2022-02-04 03:27:32
537,Chicama,-7.8447,-79.1469,72.01,74,60,6.58,broken clouds,PE,2022-02-04 03:27:32
538,Ambato,-1.2491,-78.6168,58.08,62,87,5.99,overcast clouds,EC,2022-02-04 03:27:33
539,Poso,-1.3959,120.7524,85.3,61,99,3.96,overcast clouds,ID,2022-02-04 03:27:33
540,Nokaneng,-19.6667,22.2667,66.29,93,12,3.69,light rain,BW,2022-02-04 03:28:33
541,Belaya Gora,68.5333,146.4167,-32.28,99,41,1.54,scattered clouds,RU,2022-02-04 03:28:34
542,Tezu,27.9167,96.1667,66.94,37,66,1.36,broken clouds,IN,2022-02-04 03:28:34
543,Palauig,15.435,119.9045,83.35,63,62,4.18,broken clouds,PH,2022-02-04 03:28:35
544,Cap-Aux-Meules,47.3821,-61.8597,24.85,86,100,20.71,overcast clouds,CA,2022-02-04 03:28:35
545,Kandri,21.4167,79.2667,63.97,38,6,6.4,clear sky,IN,2022-02-04 03:28:35
546,Jiuquan,39.7432,98.5174,18.09,34,68,3.51,broken clouds,CN,2022-02-04 03:28:36
547,Bahia Blanca,-38.7196,-62.2724,72.36,56,16,9.22,few clouds,AR,2022-02-04 03:26:54
548,Chahuites,16.2833,-94.1833,75.27,80,4,1.92,clear sky,MX,2022-02-04 03:28:36
549,Francisco Beltrao,-26.0811,-53.055,69.6,99,100,2.82,moderate rain,BR,2022-02-04 03:28:37
550,Saveh,35.0213,50.3566,42.33,57,0,2.1,clear sky,IR,2022-02-04 03:28:37
551,Biak,-0.9131,122.8766,84.31,61,100,1.52,overcast clouds,ID,2022-02-04 03:28:37
552,Amahai,-3.3333,128.9167,87.33,57,100,1.48,overcast clouds,ID,2022-02-04 03:25:50
553,Gencsapati,47.285,16.5958,40.01,78,83,5.93,broken clouds,HU,2022-02-04 03:28:38
554,Lichuan,30.3,108.85,38.61,67,18,1.59,few clouds,CN,2022-02-04 03:28:38
555,Terney,45.0503,136.6092,13.24,55,4,10.38,clear sky,RU,2022-02-04 03:27:43
556,Abha,18.2164,42.5053,51.62,87,20,0.0,few clouds,SA,2022-02-04 03:27:48
557,Cap Malheureux,-19.9842,57.6142,81.46,84,100,13.0,overcast clouds,MU,2022-02-04 03:28:39
558,Laela,-8.5667,32.05,60.66,98,100,2.39,moderate rain,TZ,2022-02-04 03:28:39
559,Yalutorovsk,56.6536,66.3006,24.96,94,100,14.07,light snow,RU,2022-02-04 03:28:39
560,Dibulla,11.2725,-73.3091,76.96,82,32,7.49,scattered clouds,CO,2022-02-04 03:28:40
561,Kieta,-6.2167,155.6333,80.06,82,100,6.89,overcast clouds,PG,2022-02-04 03:25:33
562,Bilibino,68.0546,166.4372,-4.25,69,0,3.67,clear sky,RU,2022-02-04 03:28:40
563,Mezhdurechensk,53.6942,88.0603,4.23,95,58,2.44,broken clouds,RU,2022-02-04 03:28:41
564,Chuy,-33.6971,-53.4616,72.16,94,100,7.54,overcast clouds,UY,2022-02-04 03:24:13
565,Norman,35.2226,-97.4395,17.24,86,100,20.71,overcast clouds,US,2022-02-04 03:25:55
566,Hamada,34.8833,132.0833,41.72,54,84,17.69,broken clouds,JP,2022-02-04 03:25:51
567,Haines Junction,60.7522,-137.5108,-2.25,78,100,1.14,overcast clouds,CA,2022-02-04 03:28:41
568,Santiago De Cao,-7.9589,-79.2392,69.94,84,44,11.52,scattered clouds,PE,2022-02-04 03:28:42
569,San Nicolas,18.1725,120.5953,84.11,70,20,13.8,few clouds,PH,2022-02-04 03:28:42
570,Parintins,-2.6283,-56.7358,75.15,81,90,1.92,overcast clouds,BR,2022-02-04 03:26:35
571,Farafangana,-22.8167,47.8333,76.66,89,99,11.97,light rain,MG,2022-02-04 03:28:42
572,Maarianhamina,60.0973,19.9348,33.66,86,100,18.41,overcast clouds,AX,2022-02-04 03:28:43
573,Colwyn Bay,53.2948,-3.7267,41.76,94,100,5.99,moderate rain,GB,2022-02-04 03:28:43
574,Linkoping,58.4109,15.6216,36.01,97,100,8.05,drizzle,SE,2022-02-04 03:28:44
575,Khash,28.2211,61.2158,44.35,26,0,1.72,clear sky,IR,2022-02-04 03:28:44
576,Mananara,-16.1667,49.7667,75.74,84,100,6.51,overcast clouds,MG,2022-02-04 03:28:44
577,Salym,60.0625,71.4789,23.02,93,100,9.51,overcast clouds,RU,2022-02-04 03:28:45
578,Joshimath,30.5667,79.5667,38.32,97,100,2.39,overcast clouds,IN,2022-02-04 03:28:45
579,Sept-Iles,50.2001,-66.3821,4.05,59,75,3.0,broken clouds,CA,2022-02-04 03:28:45
580,Tonekabon,36.8163,50.8738,49.95,57,2,4.25,clear sky,IR,2022-02-04 03:28:46
581,Fruitville,27.3298,-82.4576,69.78,68,0,6.91,clear sky,US,2022-02-04 03:28:46
582,Nchelenge,-9.3451,28.734,68.4,91,100,6.24,moderate rain,ZM,2022-02-04 03:28:46
583,Cravo Norte,6.3017,-70.2041,82.51,55,52,4.85,broken clouds,CO,2022-02-04 03:28:47
584,Broome,42.2506,-75.833,33.76,84,100,3.0,freezing rain,US,2022-02-04 03:29:47
585,Thinadhoo,0.5333,72.9333,81.95,70,75,8.46,broken clouds,MV,2022-02-04 03:29:48
586,Kampot,10.6167,104.1833,84.25,64,58,4.99,broken clouds,KH,2022-02-04 03:29:48
587,Vershino-Darasunskiy,52.35,115.5167,-2.63,71,3,4.43,clear sky,RU,2022-02-04 03:29:48
588,Tura,25.5198,90.2201,59.43,80,100,1.74,light rain,IN,2022-02-04 03:29:49
589,Half Moon Bay,37.4636,-122.4286,56.98,76,20,6.91,mist,US,2022-02-04 03:29:49
590,Sibolga,1.7427,98.7792,82.33,70,61,2.68,broken clouds,ID,2022-02-04 03:27:38
591,Kollam,8.8833,76.6,82.27,81,35,7.92,scattered clouds,IN,2022-02-04 03:29:49
592,Kaeo,-35.1,173.7833,77.32,83,97,9.71,overcast clouds,NZ,2022-02-04 03:29:50
593,Oriximina,-1.7656,-55.8661,75.67,90,99,5.82,overcast clouds,BR,2022-02-04 03:29:50
594,Newark,40.7357,-74.1724,51.13,96,100,3.44,light rain,US,2022-02-04 03:29:50
595,Ulaangom,49.9811,92.0667,-17.52,87,18,0.78,few clouds,MN,2022-02-04 03:29:51
596,Port Moresby,-9.4431,147.1797,92.62,55,20,11.5,few clouds,PG,2022-02-04 03:29:51
597,Inirida,3.8653,-67.9239,72.82,91,43,2.08,scattered clouds,CO,2022-02-04 03:29:51
598,Yulara,-25.2406,130.9889,80.44,26,84,14.97,broken clouds,AU,2022-02-04 03:26:19
599,Yenangyaung,20.4667,94.8833,72.59,40,0,12.33,clear sky,MM,2022-02-04 03:29:52
600,Atasu,48.6814,71.6433,0.01,82,0,5.55,clear sky,KZ,2022-02-04 03:29:52
601,Bone,51.9669,12.1396,43.38,89,100,7.92,overcast clouds,DE,2022-02-04 03:29:53
602,Pundaguitan,6.3711,126.1689,76.95,88,100,12.39,moderate rain,PH,2022-02-04 03:26:54
603,Wufeng,27.45,104.8333,29.59,94,100,3.65,light snow,CN,2022-02-04 03:29:53
604,Aksha,50.2814,113.2867,1.11,79,11,4.59,few clouds,RU,2022-02-04 03:29:54
605,Kidal,18.4411,1.4078,57.07,17,0,14.54,clear sky,ML,2022-02-04 03:29:54
606,Fort Beaufort,-32.7748,26.6338,61.34,92,100,3.76,light rain,ZA,2022-02-04 03:29:55
607,Meulaboh,4.1363,96.1285,81.93,69,84,2.73,light rain,ID,2022-02-04 03:29:55
608,Calbuco,-41.768,-73.1273,60.01,95,88,5.44,light rain,CL,2022-02-04 03:29:55
609,Bulawayo,-20.15,28.5833,64.04,86,98,2.86,overcast clouds,ZW,2022-02-04 03:29:55
610,Porto Santo,33.072,-16.3415,66.31,94,20,9.22,few clouds,PT,2022-02-04 03:29:56
611,Orlik,52.5178,99.825,-9.87,92,67,1.95,broken clouds,RU,2022-02-04 03:29:56
612,Wuchang,44.9143,127.15,3.74,87,99,6.64,overcast clouds,CN,2022-02-04 03:29:56
613,Bay Roberts,47.5999,-53.2648,38.52,89,100,8.01,overcast clouds,CA,2022-02-04 03:29:57
614,Wasilla,61.5814,-149.4394,28.27,68,100,17.27,light snow,US,2022-02-04 03:29:57
615,Magadan,59.5667,150.8,10.51,74,85,10.16,overcast clouds,RU,2022-02-04 03:29:57
616,North Platte,41.1239,-100.7654,13.98,62,0,5.75,clear sky,US,2022-02-04 03:25:03
617,Nuevo Progreso,23.1667,-97.95,61.59,63,33,8.99,scattered clouds,MX,2022-02-04 03:25:26
618,Baijiantan,45.6333,85.1833,3.76,89,78,3.4,broken clouds,CN,2022-02-04 03:29:58
619,Biloela,-24.4167,150.5,86.29,46,87,13.0,overcast clouds,AU,2022-02-04 03:29:58
620,Paraiso,9.8383,-83.8656,66.88,75,76,3.27,broken clouds,CR,2022-02-04 03:29:59
621,Herouville-Saint-Clair,49.2109,-0.3065,47.57,81,100,9.22,overcast clouds,FR,2022-02-04 03:29:59
622,Mwense,-10.3845,28.698,65.44,98,100,1.01,light rain,ZM,2022-02-04 03:29:59
623,Okato,-39.2,173.8833,77.92,72,46,14.07,scattered clouds,NZ,2022-02-04 03:30:00
624,Nantucket,41.2835,-70.0995,50.97,94,100,14.97,overcast clouds,US,2022-02-04 03:30:00
625,Mutare,-18.9707,32.6709,64.17,89,58,2.19,broken clouds,ZW,2022-02-04 03:30:01
626,Anton Lizardo,19.05,-95.9833,72.21,85,19,28.72,few clouds,MX,2022-02-04 03:30:02
627,Ust-Kuyga,70.0167,135.6,-34.15,100,100,4.74,overcast clouds,RU,2022-02-04 03:30:03
628,Puerto Carreno,6.189,-67.4859,76.91,75,56,3.94,broken clouds,CO,2022-02-04 03:31:03
629,Jiblah,13.9216,44.1467,56.93,55,2,2.24,clear sky,YE,2022-02-04 03:31:04
630,Sorland,67.667,12.6934,24.46,91,100,29.21,snow,NO,2022-02-04 03:31:04
631,Faanui,-16.4833,-151.75,81.32,71,2,15.26,clear sky,PF,2022-02-04 03:31:05
632,Mitsamiouli,-11.3847,43.2844,82.33,77,100,11.74,overcast clouds,KM,2022-02-04 03:31:05
633,Sao Joao Batista,-27.2761,-48.8494,78.66,96,94,1.34,overcast clouds,BR,2022-02-04 03:28:03
634,Gafanha Da Encarnacao,40.6181,-8.733,50.27,79,100,3.76,overcast clouds,PT,2022-02-04 03:31:05
635,Albion,42.2431,-84.753,15.51,79,0,6.91,clear sky,US,2022-02-04 03:31:06
636,Olavarria,-36.8927,-60.3225,64.18,95,12,5.37,few clouds,AR,2022-02-04 03:31:06
637,Trinidad,-14.8333,-64.9,74.19,92,89,5.3,overcast clouds,BO,2022-02-04 03:31:07
638,Pokrovsk,48.282,37.1758,26.64,95,100,9.91,overcast clouds,UA,2022-02-04 03:31:08
639,Aban,56.67,96.06,10.15,91,100,7.58,overcast clouds,RU,2022-02-04 03:31:08
640,Arua,3.0201,30.9111,68.07,44,100,2.15,overcast clouds,UG,2022-02-04 03:31:08
641,Encarnacion,-27.3333,-55.9,77.52,88,40,9.22,scattered clouds,PY,2022-02-04 03:31:09
642,Pierre,44.3683,-100.351,16.29,52,0,5.75,clear sky,US,2022-02-04 03:31:09
643,York,40.1254,-77.0,54.37,91,100,0.0,mist,US,2022-02-04 03:26:56
644,Villamontes,-21.25,-63.5,78.08,64,83,3.65,moderate rain,BO,2022-02-04 03:31:10
645,Sharya,58.3686,45.5144,-0.56,100,100,2.73,overcast clouds,RU,2022-02-04 03:31:10
646,Nara,34.6851,135.8049,47.44,38,37,10.04,scattered clouds,JP,2022-02-04 03:31:10
647,Kunya,12.2233,8.5325,55.56,38,0,8.05,clear sky,NG,2022-02-04 03:31:11
648,Ouidah,6.3631,2.0851,78.06,84,0,8.48,clear sky,BJ,2022-02-04 03:31:11
649,Clifton,40.8584,-74.1638,49.66,95,100,0.0,light rain,US,2022-02-04 03:29:26
650,Senneterre,48.3835,-77.2328,-16.38,98,42,3.0,scattered clouds,CA,2022-02-04 03:31:12
651,Aripuana,-9.1667,-60.6333,72.05,99,95,0.85,light rain,BR,2022-02-04 03:30:42
652,Neuquen,-38.9516,-68.0591,71.49,56,0,11.5,light rain,AR,2022-02-04 03:31:12
653,Kushalgarh,23.199,74.4507,64.47,33,0,3.36,clear sky,IN,2022-02-04 03:31:13
654,Swift Current,50.2834,-107.8014,-12.19,77,0,14.97,clear sky,CA,2022-02-04 03:31:13
655,Lesnyye Polyany,55.9667,37.8667,19.72,98,98,3.04,light snow,RU,2022-02-04 03:31:13
656,Taoudenni,22.6783,-3.9836,60.64,21,27,8.97,scattered clouds,ML,2022-02-04 03:31:14
657,Galveston,29.3669,-94.9669,35.96,90,100,11.01,overcast clouds,US,2022-02-04 03:31:14
658,Minggang,32.4586,114.0486,46.13,39,96,3.53,overcast clouds,CN,2022-02-04 03:31:15
659,Havre-Saint-Pierre,50.2334,-63.5986,10.99,61,100,13.8,overcast clouds,CA,2022-02-04 03:31:15
660,Texarkana,33.4251,-94.0477,32.23,91,100,3.0,overcast clouds,US,2022-02-04 03:31:16
661,Haizhou,34.5817,119.1289,42.53,38,45,6.96,scattered clouds,CN,2022-02-04 03:31:16
662,Plettenberg Bay,-34.0527,23.3716,63.07,82,100,4.72,light rain,ZA,2022-02-04 03:31:16
663,San Joaquin,37.9333,-121.3011,52.38,54,0,0.0,clear sky,US,2022-02-04 03:31:17
664,Zhangye,38.9342,100.4517,24.46,32,83,1.34,broken clouds,CN,2022-02-04 03:31:17
665,Terralba,39.7192,8.6392,48.02,75,4,5.03,clear sky,IT,2022-02-04 03:31:18
666,Conde,-7.2597,-34.9075,78.26,83,20,5.75,few clouds,BR,2022-02-04 03:31:18
667,Itarema,-2.9248,-39.9167,77.58,87,79,10.07,broken clouds,BR,2022-02-04 03:31:18
668,Berdigestyakh,62.0989,126.6992,-14.37,94,100,6.11,overcast clouds,RU,2022-02-04 03:31:19
669,Rawson,-43.3002,-65.1023,68.09,61,100,8.01,light rain,AR,2022-02-04 03:27:27
670,Oudtshoorn,-33.5907,22.2014,59.36,79,97,6.44,overcast clouds,ZA,2022-02-04 03:31:19
671,Isiro,2.7739,27.616,63.93,54,87,3.2,overcast clouds,CD,2022-02-04 03:31:20
672,Rabo De Peixe,37.8,-25.5833,58.51,88,20,14.97,few clouds,PT,2022-02-04 03:31:20
673,Ullapool,57.8987,-5.1604,38.35,68,97,23.29,overcast clouds,GB,2022-02-04 03:31:21
674,Valparaiso,-33.0393,-71.6273,63.52,88,0,4.61,clear sky,CL,2022-02-04 03:30:15
675,Fort Myers Beach,26.452,-81.9481,71.65,83,0,4.61,clear sky,US,2022-02-04 03:32:21
676,Kandrian,-6.2167,149.55,89.11,58,75,18.28,broken clouds,PG,2022-02-04 03:32:22
677,Yatou,37.15,122.3833,31.84,48,69,13.04,broken clouds,CN,2022-02-04 03:32:22
678,Tarakan,3.3,117.6333,85.5,66,40,9.22,scattered clouds,ID,2022-02-04 03:32:22
679,Aitape,-3.1374,142.3475,85.24,65,44,7.23,scattered clouds,PG,2022-02-04 03:32:23
680,Mitzic,0.7821,11.549,67.28,98,97,2.66,overcast clouds,GA,2022-02-04 03:32:23
681,Rodrigues Alves,-7.738,-72.6509,72.1,96,81,2.62,broken clouds,BR,2022-02-04 03:32:24
682,Beloha,-25.1667,45.05,71.22,92,6,9.62,clear sky,MG,2022-02-04 03:29:05
683,Santo Antonio Da Platina,-23.295,-50.0772,69.42,98,100,3.13,very heavy rain,BR,2022-02-04 03:29:05
684,Yar-Sale,66.8333,70.8333,-2.09,98,98,4.79,overcast clouds,RU,2022-02-04 03:32:24
685,Mana,5.6592,-53.7767,75.56,91,89,8.66,overcast clouds,GF,2022-02-04 03:32:25
686,Pelym,61.0108,61.9978,3.54,99,95,3.29,overcast clouds,RU,2022-02-04 03:32:25
687,Virden,39.5009,-89.7679,16.39,88,95,13.15,overcast clouds,US,2022-02-04 03:31:31
688,Chabahar,25.2919,60.643,69.26,35,0,7.65,clear sky,IR,2022-02-04 03:32:25
689,Pambuhan,13.9736,123.0837,77.54,88,97,11.03,overcast clouds,PH,2022-02-04 03:32:26
690,Kaeng Khoi,14.5862,100.9976,89.98,48,92,4.23,overcast clouds,TH,2022-02-04 03:32:26
691,Tenango,18.65,-98.1833,69.06,42,1,3.33,clear sky,MX,2022-02-04 03:32:27
692,Camacha,33.0833,-16.3333,60.22,94,20,9.22,few clouds,PT,2022-02-04 03:32:27
